id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
101224,Female,Loyal Customer,54,Business travel,Business,1235,1,1,1,1,4,5,4,5,5,5,5,5,5,5,34,25,satisfied
123011,Female,Loyal Customer,52,Business travel,Business,650,5,5,5,5,3,4,5,4,4,4,4,5,4,5,64,64,satisfied
26078,Male,disloyal Customer,21,Business travel,Eco,591,2,3,2,4,1,2,1,1,4,1,2,3,2,1,0,5,dissatisfied
961,Male,disloyal Customer,33,Business travel,Business,354,4,4,4,3,2,4,2,2,3,2,3,4,4,2,4,0,dissatisfied
32113,Female,disloyal Customer,42,Business travel,Eco,216,1,5,1,4,5,1,4,5,4,2,2,1,4,5,0,18,dissatisfied
81199,Male,Loyal Customer,20,Business travel,Business,1426,2,2,2,2,5,5,5,5,4,5,5,5,4,5,6,4,satisfied
61450,Female,Loyal Customer,57,Business travel,Business,2419,2,2,2,2,2,4,5,4,4,4,4,3,4,3,112,77,satisfied
114110,Male,Loyal Customer,47,Business travel,Business,3871,1,1,1,1,2,4,4,4,4,4,4,4,4,4,14,7,satisfied
85356,Male,Loyal Customer,23,Personal Travel,Eco Plus,689,5,5,5,1,5,5,5,5,3,4,4,3,4,5,0,0,satisfied
90403,Female,Loyal Customer,41,Personal Travel,Business,404,1,4,1,2,4,5,4,3,3,1,3,4,3,4,0,0,dissatisfied
125439,Female,Loyal Customer,14,Personal Travel,Eco Plus,735,4,5,4,3,1,4,1,1,4,2,4,3,5,1,10,17,dissatisfied
98805,Female,Loyal Customer,16,Personal Travel,Business,444,2,4,2,3,2,2,2,2,3,4,5,4,4,2,0,0,dissatisfied
32480,Male,Loyal Customer,60,Business travel,Eco,101,4,3,3,3,5,4,5,5,5,2,4,4,2,5,0,0,satisfied
33771,Male,disloyal Customer,44,Business travel,Eco,490,4,4,4,3,5,4,5,5,2,5,4,4,1,5,0,0,dissatisfied
34285,Male,disloyal Customer,40,Business travel,Business,280,2,2,2,4,3,2,2,3,4,3,4,3,4,3,0,0,dissatisfied
26064,Female,Loyal Customer,29,Business travel,Business,591,3,3,3,3,4,4,4,4,4,5,5,4,5,4,0,0,satisfied
105389,Male,Loyal Customer,24,Personal Travel,Eco,369,2,2,2,4,3,2,3,3,1,1,3,4,4,3,0,0,dissatisfied
107682,Male,disloyal Customer,25,Business travel,Business,251,2,0,2,3,2,2,2,2,4,2,4,5,4,2,3,0,dissatisfied
17721,Female,Loyal Customer,32,Business travel,Business,1895,4,4,4,4,5,5,5,5,4,5,1,5,1,5,0,0,satisfied
22980,Male,Loyal Customer,39,Business travel,Business,417,3,3,3,3,1,5,3,3,3,4,3,5,3,1,0,10,satisfied
112114,Female,Loyal Customer,55,Personal Travel,Eco,1024,3,4,3,2,2,4,4,2,2,3,2,4,2,5,13,4,dissatisfied
9601,Male,Loyal Customer,40,Personal Travel,Eco,296,5,5,5,4,3,5,3,3,3,2,5,4,4,3,0,0,satisfied
104641,Female,Loyal Customer,43,Business travel,Business,1754,4,4,4,4,2,5,4,3,3,4,3,5,3,5,0,28,satisfied
6086,Female,disloyal Customer,29,Business travel,Eco Plus,693,3,3,3,4,3,4,4,1,1,3,3,4,2,4,144,133,dissatisfied
56168,Male,disloyal Customer,25,Business travel,Eco,1569,2,2,2,3,3,2,3,3,1,1,3,2,2,3,72,124,dissatisfied
61613,Female,Loyal Customer,43,Business travel,Business,1635,1,1,5,1,3,4,4,2,2,2,2,3,2,4,3,0,satisfied
22560,Female,Loyal Customer,47,Personal Travel,Business,300,2,4,3,3,5,5,4,1,1,3,1,4,1,3,0,0,dissatisfied
125433,Female,Loyal Customer,55,Personal Travel,Eco,735,3,2,2,1,1,1,2,1,1,2,1,4,1,4,19,17,dissatisfied
1703,Female,Loyal Customer,45,Business travel,Business,364,1,1,1,1,5,5,5,2,2,3,2,3,2,4,34,35,satisfied
20206,Female,Loyal Customer,49,Business travel,Business,179,2,1,1,1,2,4,4,2,2,2,2,3,2,3,3,0,dissatisfied
35378,Female,Loyal Customer,72,Business travel,Eco,1056,3,1,5,1,3,4,3,3,3,3,3,2,3,1,0,0,dissatisfied
30216,Female,Loyal Customer,43,Personal Travel,Eco Plus,261,2,3,2,2,3,3,4,5,5,2,5,1,5,2,1,5,dissatisfied
111606,Male,Loyal Customer,43,Business travel,Business,1878,2,2,4,2,3,4,5,5,5,5,5,5,5,5,26,77,satisfied
93996,Female,Loyal Customer,53,Business travel,Business,3935,0,0,0,3,5,5,4,4,4,4,4,5,4,4,0,0,satisfied
41088,Female,Loyal Customer,32,Business travel,Business,2270,0,5,1,3,5,5,5,5,2,2,2,4,1,5,0,0,satisfied
18729,Female,Loyal Customer,48,Business travel,Business,917,1,1,1,1,5,1,3,4,4,4,4,1,4,5,0,0,satisfied
40169,Male,Loyal Customer,46,Business travel,Eco,531,4,2,2,2,3,4,3,3,4,2,4,5,1,3,0,0,satisfied
70071,Male,Loyal Customer,42,Personal Travel,Business,460,4,5,4,5,3,4,4,3,3,4,3,4,3,3,7,0,dissatisfied
87027,Female,Loyal Customer,63,Personal Travel,Business,645,3,4,3,3,5,4,5,1,1,3,1,4,1,3,4,8,dissatisfied
56014,Male,Loyal Customer,49,Business travel,Business,2475,4,4,5,4,4,4,4,5,3,4,5,4,4,4,0,0,satisfied
15103,Male,Loyal Customer,57,Personal Travel,Eco,239,2,3,0,3,3,0,3,3,2,3,2,2,3,3,0,0,dissatisfied
84271,Male,Loyal Customer,41,Business travel,Eco,334,3,4,4,4,3,3,3,3,4,1,4,1,4,3,0,0,dissatisfied
108928,Male,Loyal Customer,66,Personal Travel,Eco,1075,0,5,0,4,5,0,5,5,4,5,4,2,2,5,5,5,satisfied
10331,Female,disloyal Customer,21,Business travel,Business,201,4,4,4,1,4,4,3,4,3,2,4,3,4,4,0,0,satisfied
31513,Female,Loyal Customer,51,Business travel,Eco,776,3,2,2,2,1,2,3,4,4,3,4,4,4,1,6,15,dissatisfied
20708,Female,Loyal Customer,8,Business travel,Eco Plus,779,4,5,5,5,4,1,4,2,2,3,3,4,2,4,244,259,dissatisfied
105365,Female,disloyal Customer,36,Business travel,Business,369,1,1,1,1,3,1,3,3,5,5,4,3,4,3,4,0,dissatisfied
57622,Female,disloyal Customer,48,Business travel,Business,200,4,3,3,3,2,4,2,2,4,4,5,4,4,2,3,0,dissatisfied
61619,Male,Loyal Customer,40,Business travel,Business,1346,5,1,5,5,5,4,4,4,4,4,4,4,4,5,0,13,satisfied
100684,Female,Loyal Customer,23,Business travel,Eco,889,3,3,3,3,3,3,2,3,3,4,4,1,3,3,12,15,dissatisfied
20847,Male,Loyal Customer,67,Personal Travel,Eco,534,3,4,3,3,4,3,4,4,3,2,4,5,5,4,30,26,dissatisfied
33747,Female,Loyal Customer,31,Business travel,Eco Plus,2277,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0,0,satisfied
107226,Male,Loyal Customer,12,Personal Travel,Eco,1751,2,5,2,3,2,2,2,2,1,4,3,3,4,2,1,0,dissatisfied
102524,Male,Loyal Customer,12,Personal Travel,Eco,236,2,1,2,4,5,2,5,5,4,2,3,1,3,5,37,40,dissatisfied
117935,Female,Loyal Customer,43,Business travel,Business,3598,4,2,2,2,5,4,4,4,4,4,4,2,4,4,30,18,dissatisfied
86540,Female,Loyal Customer,64,Personal Travel,Eco,762,2,3,2,3,2,4,3,5,5,2,5,3,5,1,0,0,dissatisfied
5481,Male,Loyal Customer,21,Personal Travel,Eco Plus,265,1,4,1,4,1,1,1,1,2,1,4,2,4,1,70,107,dissatisfied
109151,Female,disloyal Customer,25,Business travel,Business,391,5,4,5,5,3,5,3,3,4,4,5,5,4,3,0,0,satisfied
18091,Male,Loyal Customer,44,Business travel,Eco Plus,488,2,3,3,3,2,2,2,2,4,4,1,2,4,2,0,0,satisfied
78681,Male,Loyal Customer,43,Business travel,Business,3385,1,1,1,1,4,5,4,5,5,5,5,4,5,4,0,0,satisfied
49477,Female,Loyal Customer,31,Business travel,Eco,110,0,0,0,1,2,0,2,2,2,1,4,4,4,2,0,7,satisfied
12683,Male,Loyal Customer,22,Business travel,Business,689,5,5,5,5,4,4,4,4,5,5,4,4,5,4,10,0,satisfied
11956,Male,Loyal Customer,51,Business travel,Business,781,2,2,2,2,5,5,5,2,2,2,2,3,2,5,70,70,satisfied
1433,Female,Loyal Customer,40,Business travel,Business,1924,1,2,2,2,2,4,3,1,1,2,1,2,1,3,0,0,dissatisfied
129170,Female,Loyal Customer,47,Personal Travel,Eco,954,1,1,0,3,1,4,3,4,4,0,4,3,4,4,0,0,dissatisfied
109582,Male,Loyal Customer,70,Personal Travel,Eco,966,1,4,1,3,5,1,2,5,3,5,5,4,5,5,0,0,dissatisfied
116777,Male,Loyal Customer,44,Personal Travel,Eco Plus,358,4,5,4,2,2,4,2,2,4,3,5,4,4,2,32,22,dissatisfied
68261,Female,Loyal Customer,53,Personal Travel,Eco,631,2,5,2,5,3,5,4,1,1,2,1,3,1,5,0,13,dissatisfied
113152,Male,disloyal Customer,16,Business travel,Eco,889,3,3,3,3,1,3,1,1,1,5,4,1,4,1,6,5,dissatisfied
78712,Female,disloyal Customer,38,Business travel,Eco,447,3,2,3,3,3,3,2,3,2,3,4,3,3,3,0,0,dissatisfied
118552,Male,disloyal Customer,29,Business travel,Business,651,2,2,2,1,4,2,5,4,3,4,5,3,5,4,23,21,dissatisfied
100960,Female,Loyal Customer,47,Personal Travel,Eco,1142,3,5,4,1,5,5,3,5,5,4,5,4,5,5,0,5,dissatisfied
110475,Female,Loyal Customer,64,Personal Travel,Eco,883,4,3,5,3,4,2,5,4,4,5,4,1,4,4,12,9,dissatisfied
127702,Male,Loyal Customer,53,Personal Travel,Eco,2133,3,5,2,2,5,2,3,5,3,3,4,3,5,5,0,0,dissatisfied
82465,Female,Loyal Customer,55,Personal Travel,Eco,502,4,5,4,3,3,5,5,5,5,4,5,4,5,4,0,22,dissatisfied
84557,Female,Loyal Customer,70,Personal Travel,Eco,2399,3,4,3,1,3,5,4,1,1,3,3,3,1,5,0,0,dissatisfied
110808,Female,Loyal Customer,20,Personal Travel,Eco,1105,2,1,2,4,5,2,5,5,4,2,4,3,3,5,24,17,dissatisfied
99937,Male,Loyal Customer,31,Business travel,Eco Plus,764,2,4,1,4,2,2,2,2,1,2,3,1,4,2,74,50,dissatisfied
83547,Female,Loyal Customer,42,Business travel,Business,3270,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0,satisfied
3992,Female,Loyal Customer,50,Business travel,Business,479,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,10,satisfied
29783,Male,Loyal Customer,42,Business travel,Business,234,3,3,3,3,2,4,3,3,3,3,3,2,3,1,0,0,dissatisfied
106555,Male,Loyal Customer,32,Business travel,Eco Plus,727,4,2,2,2,4,4,4,4,4,3,4,3,1,4,4,0,satisfied
49190,Female,Loyal Customer,29,Business travel,Business,3840,3,3,3,3,5,5,5,5,3,3,4,3,1,5,0,0,satisfied
73588,Female,Loyal Customer,56,Business travel,Business,192,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,0,satisfied
108717,Female,Loyal Customer,22,Personal Travel,Eco Plus,321,3,4,3,5,3,3,3,3,4,4,1,5,4,3,63,60,dissatisfied
98092,Male,Loyal Customer,25,Personal Travel,Eco,845,2,4,2,3,1,2,1,1,3,2,5,3,5,1,0,0,dissatisfied
4705,Female,Loyal Customer,45,Personal Travel,Eco,489,2,5,2,3,1,4,3,3,3,2,3,4,3,2,0,0,dissatisfied
68864,Female,Loyal Customer,45,Business travel,Business,2346,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,0,satisfied
22343,Male,disloyal Customer,68,Business travel,Eco,238,3,1,3,4,4,3,4,4,2,5,4,2,4,4,0,0,dissatisfied
73086,Male,Loyal Customer,30,Business travel,Business,1085,2,1,1,1,2,2,2,2,1,1,4,1,3,2,0,0,dissatisfied
5400,Female,Loyal Customer,23,Personal Travel,Eco,812,3,1,2,3,4,2,4,4,3,2,3,2,3,4,31,24,dissatisfied
103331,Female,Loyal Customer,70,Personal Travel,Eco,1371,2,4,2,3,4,3,5,3,3,2,4,5,3,4,0,0,dissatisfied
55654,Female,Loyal Customer,48,Business travel,Business,2543,3,3,2,3,4,5,5,4,4,4,4,4,4,5,0,0,satisfied
35285,Female,disloyal Customer,23,Business travel,Eco,1056,3,3,3,2,3,3,3,3,2,3,5,4,1,3,0,22,dissatisfied
100901,Female,disloyal Customer,21,Business travel,Eco,377,4,0,3,3,5,3,5,5,5,5,4,5,1,5,34,29,dissatisfied
105538,Female,Loyal Customer,46,Business travel,Business,611,3,2,4,2,3,3,3,1,3,4,3,3,4,3,140,127,dissatisfied
81187,Male,Loyal Customer,61,Business travel,Business,3121,2,1,2,2,3,5,4,5,5,5,5,1,5,4,0,0,satisfied
47690,Female,Loyal Customer,62,Personal Travel,Eco,715,4,2,4,4,3,4,4,1,1,4,1,2,1,4,0,6,dissatisfied
15798,Male,Loyal Customer,33,Business travel,Business,3114,2,4,2,2,5,5,5,5,5,2,3,3,5,5,1,0,satisfied
97027,Female,disloyal Customer,35,Business travel,Business,883,3,3,3,1,3,3,3,3,5,2,5,5,4,3,0,3,dissatisfied
61741,Female,Loyal Customer,56,Business travel,Business,3363,2,2,2,2,4,3,4,2,2,2,2,4,2,2,43,31,dissatisfied
9478,Female,Loyal Customer,38,Personal Travel,Business,322,4,5,4,1,5,4,3,3,3,4,3,3,3,4,105,102,dissatisfied
99809,Male,Loyal Customer,26,Personal Travel,Eco,632,5,4,5,2,2,5,2,2,3,5,4,4,5,2,0,0,satisfied
67983,Male,disloyal Customer,28,Business travel,Eco Plus,1235,3,3,3,3,2,3,2,2,2,5,2,3,2,2,0,0,dissatisfied
127349,Male,Loyal Customer,35,Business travel,Eco,507,1,3,3,3,1,1,1,1,1,2,3,1,3,1,0,0,dissatisfied
2103,Male,Loyal Customer,60,Personal Travel,Eco,812,1,2,1,2,2,1,2,2,4,5,1,3,2,2,38,22,dissatisfied
9837,Female,Loyal Customer,55,Business travel,Business,531,1,1,1,1,4,5,5,4,4,4,4,3,4,5,4,0,satisfied
106574,Male,Loyal Customer,40,Business travel,Business,1506,5,5,5,5,3,4,4,5,5,5,5,4,5,4,10,0,satisfied
70724,Female,Loyal Customer,23,Business travel,Business,2895,2,4,5,5,2,2,2,2,4,3,4,1,3,2,0,0,dissatisfied
75427,Male,disloyal Customer,17,Business travel,Business,1096,0,5,0,4,4,0,4,4,3,5,5,4,4,4,9,0,satisfied
80486,Male,Loyal Customer,53,Personal Travel,Eco Plus,1299,2,4,2,4,2,2,2,2,4,4,5,3,4,2,0,0,dissatisfied
30439,Female,Loyal Customer,53,Business travel,Eco Plus,851,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9,dissatisfied
52375,Female,Loyal Customer,59,Personal Travel,Eco,598,2,0,2,2,3,4,4,2,2,2,4,4,2,3,0,0,dissatisfied
40114,Male,Loyal Customer,24,Business travel,Eco,368,0,3,0,1,4,0,4,4,4,1,5,3,5,4,5,5,satisfied
111535,Male,disloyal Customer,29,Business travel,Business,775,3,4,4,2,1,4,1,1,3,5,4,4,5,1,46,77,dissatisfied
21706,Male,Loyal Customer,29,Personal Travel,Eco,746,3,5,3,3,5,3,5,5,1,4,2,2,4,5,0,0,dissatisfied
54595,Male,disloyal Customer,25,Business travel,Business,964,5,0,5,4,3,5,3,3,5,2,5,5,5,3,0,0,satisfied
1200,Male,Loyal Customer,43,Personal Travel,Eco,396,2,4,2,3,2,2,2,2,1,3,3,3,3,2,7,22,dissatisfied
1805,Female,Loyal Customer,28,Business travel,Business,500,1,1,1,1,5,5,5,5,4,4,4,3,4,5,0,0,satisfied
115475,Male,Loyal Customer,16,Business travel,Eco,404,2,4,3,4,2,1,3,2,4,1,3,2,4,2,8,0,dissatisfied
35683,Female,Loyal Customer,24,Business travel,Business,2586,2,3,3,3,2,2,2,2,5,2,4,2,1,2,0,8,dissatisfied
47763,Male,Loyal Customer,43,Business travel,Business,2294,3,3,3,3,1,4,3,4,4,4,4,5,4,2,0,0,satisfied
64418,Male,Loyal Customer,23,Personal Travel,Business,989,3,4,3,1,1,3,1,1,4,2,5,5,5,1,23,10,dissatisfied
73983,Female,Loyal Customer,49,Business travel,Eco Plus,2585,2,4,4,4,2,2,2,3,2,2,3,2,3,2,0,0,dissatisfied
48557,Male,Loyal Customer,63,Personal Travel,Eco,845,3,4,3,3,1,3,1,1,3,2,5,5,4,1,0,0,dissatisfied
118772,Female,Loyal Customer,9,Personal Travel,Eco,370,3,1,3,3,3,3,3,3,4,3,2,1,3,3,0,3,dissatisfied
89822,Female,disloyal Customer,20,Business travel,Eco,1069,1,1,1,3,2,1,2,2,4,2,4,3,3,2,0,0,dissatisfied
40204,Female,disloyal Customer,33,Business travel,Eco,436,3,1,3,2,5,3,3,5,2,1,2,4,2,5,19,29,dissatisfied
10300,Male,disloyal Customer,20,Business travel,Eco,301,4,0,4,2,4,4,4,4,3,5,5,3,4,4,0,0,dissatisfied
10081,Male,Loyal Customer,36,Personal Travel,Eco,258,4,2,4,3,4,4,2,4,1,1,3,1,2,4,0,0,dissatisfied
115489,Female,Loyal Customer,53,Business travel,Business,2419,4,5,5,5,4,3,3,4,4,4,4,4,4,2,0,0,dissatisfied
15100,Female,Loyal Customer,17,Personal Travel,Eco,322,1,3,1,4,5,1,5,5,4,3,5,3,3,5,38,29,dissatisfied
62279,Female,disloyal Customer,23,Business travel,Business,414,0,0,0,5,4,0,4,4,5,4,5,5,4,4,27,25,satisfied
73821,Male,Loyal Customer,41,Business travel,Business,1754,2,5,2,2,4,5,4,2,2,2,2,3,2,4,5,14,satisfied
115123,Male,Loyal Customer,28,Business travel,Business,1580,3,1,3,3,5,5,5,5,3,5,4,3,5,5,20,11,satisfied
70836,Male,Loyal Customer,42,Business travel,Business,2902,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0,satisfied
60591,Female,Loyal Customer,27,Personal Travel,Eco,1558,2,4,1,2,1,1,1,1,4,3,5,5,4,1,1,0,dissatisfied
115068,Male,disloyal Customer,23,Business travel,Eco,325,1,1,1,4,1,1,1,1,2,2,4,4,4,1,0,0,dissatisfied
112794,Male,Loyal Customer,31,Business travel,Business,3067,2,1,2,2,4,4,4,4,5,4,4,5,4,4,29,12,satisfied
43067,Female,Loyal Customer,33,Business travel,Business,236,4,4,4,4,4,2,5,5,5,5,5,5,5,3,49,49,satisfied
130,Female,Loyal Customer,39,Business travel,Business,1868,1,1,1,1,4,5,4,4,4,4,4,3,4,4,54,49,satisfied
79682,Male,Loyal Customer,49,Personal Travel,Eco,762,4,4,4,5,2,4,2,2,3,3,5,4,5,2,56,48,dissatisfied
50405,Female,disloyal Customer,45,Business travel,Eco,89,1,0,0,2,2,0,3,2,5,5,5,3,2,2,0,31,dissatisfied
37182,Male,Loyal Customer,63,Personal Travel,Eco,1129,3,5,3,3,4,3,4,4,4,4,3,3,4,4,58,47,dissatisfied
52163,Male,Loyal Customer,54,Business travel,Business,3477,5,2,5,5,5,5,3,5,5,5,5,2,5,2,10,43,satisfied
87037,Female,disloyal Customer,22,Business travel,Business,594,4,3,4,1,3,4,3,3,4,5,4,3,4,3,27,34,satisfied
104236,Male,Loyal Customer,33,Business travel,Business,1276,2,2,2,2,4,4,4,4,5,3,5,3,4,4,9,1,satisfied
76569,Male,Loyal Customer,45,Business travel,Eco,481,3,4,5,4,3,3,3,3,4,3,3,1,3,3,25,31,dissatisfied
65930,Female,Loyal Customer,40,Personal Travel,Eco,569,3,2,3,2,2,3,2,2,3,4,3,2,2,2,0,0,dissatisfied
61909,Female,Loyal Customer,53,Business travel,Business,2329,3,3,3,3,3,4,4,4,4,5,4,3,4,5,0,0,satisfied
110459,Female,Loyal Customer,53,Personal Travel,Eco,919,4,2,4,4,1,4,3,3,3,4,3,4,3,4,15,6,satisfied
86552,Male,Loyal Customer,57,Business travel,Business,3107,3,4,3,3,5,5,4,4,4,4,4,4,4,3,5,0,satisfied
25415,Male,Loyal Customer,50,Personal Travel,Eco,990,3,4,3,3,5,3,5,5,3,3,4,4,4,5,2,0,dissatisfied
119916,Male,Loyal Customer,36,Business travel,Business,2137,3,5,5,5,2,2,3,3,3,3,3,2,3,2,14,0,dissatisfied
76878,Female,Loyal Customer,45,Business travel,Business,630,1,1,1,1,2,5,5,3,3,3,3,3,3,5,0,1,satisfied
93122,Female,disloyal Customer,23,Business travel,Eco,1075,3,3,3,5,2,3,2,2,3,5,5,3,5,2,41,32,dissatisfied
75522,Female,disloyal Customer,20,Business travel,Eco,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0,0,satisfied
96534,Male,Loyal Customer,51,Personal Travel,Eco,302,1,5,1,5,4,1,4,4,5,4,4,4,4,4,36,41,dissatisfied
37982,Male,Loyal Customer,38,Personal Travel,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,dissatisfied
110900,Male,disloyal Customer,24,Business travel,Eco,545,3,3,3,3,5,3,5,5,1,3,3,3,4,5,0,9,dissatisfied
76425,Female,Loyal Customer,52,Business travel,Business,2201,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
112960,Male,Loyal Customer,34,Personal Travel,Eco,1390,1,5,1,3,5,1,5,5,1,5,5,5,5,5,14,0,dissatisfied
28086,Male,Loyal Customer,43,Business travel,Business,2794,2,2,2,2,2,1,3,4,4,4,4,4,4,1,1,0,satisfied
19512,Female,Loyal Customer,21,Personal Travel,Eco,566,1,4,1,4,4,1,2,4,3,4,4,4,4,4,1,9,dissatisfied
97218,Female,Loyal Customer,48,Business travel,Business,3361,3,3,3,3,3,4,5,2,2,2,2,4,2,4,0,0,satisfied
17546,Female,disloyal Customer,16,Business travel,Eco,908,1,1,1,2,4,1,4,4,5,3,1,2,1,4,0,1,dissatisfied
51676,Female,Loyal Customer,68,Business travel,Business,2394,2,4,4,4,5,3,3,2,2,2,2,1,2,1,0,0,dissatisfied
66221,Male,Loyal Customer,33,Business travel,Business,1589,3,2,2,2,3,3,3,3,3,4,4,2,4,3,0,0,dissatisfied
86136,Male,Loyal Customer,40,Business travel,Business,3306,3,3,3,3,5,4,4,4,4,4,4,3,4,3,22,49,satisfied
14858,Female,Loyal Customer,37,Business travel,Business,315,1,3,3,3,1,3,4,1,1,2,1,3,1,3,73,59,dissatisfied
80375,Male,Loyal Customer,40,Business travel,Business,1868,4,5,3,3,4,3,2,4,4,4,4,4,4,3,0,0,dissatisfied
6639,Male,Loyal Customer,43,Business travel,Business,416,3,3,3,3,2,5,4,5,5,5,5,3,5,3,50,56,satisfied
120014,Female,Loyal Customer,11,Personal Travel,Eco,328,1,2,1,3,4,1,4,4,4,2,4,2,3,4,18,13,dissatisfied
91061,Male,Loyal Customer,30,Personal Travel,Eco,270,2,4,1,3,4,1,4,4,4,3,4,2,4,4,0,0,dissatisfied
42419,Female,Loyal Customer,54,Personal Travel,Eco Plus,748,2,2,2,3,4,3,2,1,1,2,1,4,1,4,0,6,dissatisfied
27598,Female,Loyal Customer,69,Personal Travel,Eco,679,2,5,2,4,5,4,5,5,5,2,5,4,5,4,0,0,dissatisfied
55075,Male,disloyal Customer,39,Business travel,Eco,1379,2,2,2,4,4,2,4,4,2,3,4,2,4,4,8,0,dissatisfied
95264,Female,Loyal Customer,46,Personal Travel,Eco,187,2,5,0,5,5,4,4,5,5,0,5,3,5,5,0,0,dissatisfied
108926,Female,Loyal Customer,25,Personal Travel,Eco,1075,1,2,1,3,4,1,4,4,4,3,3,4,3,4,0,0,dissatisfied
115451,Male,Loyal Customer,41,Business travel,Business,1631,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,2,satisfied
98449,Female,Loyal Customer,38,Personal Travel,Eco,814,4,0,4,4,5,4,5,5,5,3,4,3,5,5,9,57,dissatisfied
21128,Male,Loyal Customer,28,Personal Travel,Eco,227,3,5,0,3,2,0,1,2,3,2,4,4,4,2,0,0,dissatisfied
100357,Male,Loyal Customer,17,Personal Travel,Eco,1033,2,4,2,3,1,2,1,1,5,5,4,3,5,1,0,9,dissatisfied
100414,Male,Loyal Customer,57,Personal Travel,Eco Plus,1052,2,5,2,3,2,2,2,2,3,5,5,5,4,2,0,0,dissatisfied
99445,Male,disloyal Customer,20,Business travel,Business,283,5,0,5,2,5,5,5,5,4,5,5,5,5,5,13,8,satisfied
18798,Female,Loyal Customer,51,Business travel,Eco,448,3,4,4,4,5,2,5,3,3,3,3,4,3,1,0,0,satisfied
24280,Female,Loyal Customer,62,Personal Travel,Eco,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0,dissatisfied
78333,Female,Loyal Customer,24,Business travel,Business,1547,2,2,2,2,4,4,4,4,3,5,4,4,5,4,0,5,satisfied
56055,Male,Loyal Customer,25,Personal Travel,Eco,2475,3,5,3,2,3,3,3,3,3,2,5,5,4,3,0,0,dissatisfied
97839,Male,Loyal Customer,36,Personal Travel,Eco,480,3,0,3,4,3,5,5,3,5,4,5,5,3,5,166,148,dissatisfied
126069,Female,disloyal Customer,25,Business travel,Business,631,2,0,2,4,4,2,4,4,5,2,5,5,5,4,0,9,dissatisfied
86139,Female,Loyal Customer,56,Business travel,Business,306,0,0,0,2,4,4,5,2,2,5,5,3,2,4,0,0,satisfied
76754,Female,Loyal Customer,33,Business travel,Business,689,5,5,3,5,2,5,4,5,5,5,5,3,5,3,0,0,satisfied
57504,Male,Loyal Customer,54,Personal Travel,Eco,1075,2,4,2,1,2,2,2,2,4,2,4,3,4,2,21,29,dissatisfied
34973,Female,Loyal Customer,54,Business travel,Eco,273,2,2,2,2,3,1,1,2,2,2,2,4,2,4,0,4,dissatisfied
26708,Female,Loyal Customer,37,Personal Travel,Eco,515,2,1,2,4,1,2,1,1,4,5,3,3,3,1,47,44,dissatisfied
65304,Female,Loyal Customer,67,Personal Travel,Eco Plus,551,1,4,1,4,5,3,4,5,5,1,5,4,5,4,0,5,dissatisfied
32699,Male,Loyal Customer,38,Business travel,Eco,216,3,2,2,2,3,3,3,3,4,2,3,3,4,3,0,0,dissatisfied
52994,Female,Loyal Customer,41,Business travel,Business,1208,2,2,2,2,5,1,2,2,2,2,2,5,2,5,0,0,satisfied
52595,Female,Loyal Customer,35,Business travel,Business,119,2,3,3,3,2,2,2,3,3,2,2,1,3,2,0,13,dissatisfied
96217,Female,Loyal Customer,43,Business travel,Business,3548,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0,satisfied
66024,Male,Loyal Customer,22,Business travel,Business,1911,5,5,3,5,3,3,3,3,4,4,5,4,4,3,114,106,satisfied
54092,Female,Loyal Customer,31,Personal Travel,Eco,1416,2,3,2,4,5,2,5,5,3,4,4,4,5,5,0,0,dissatisfied
65037,Female,Loyal Customer,58,Personal Travel,Eco,190,3,5,3,4,5,4,4,4,4,3,5,5,4,3,0,1,dissatisfied
42312,Male,Loyal Customer,16,Personal Travel,Eco,838,4,4,4,3,3,4,3,3,4,5,4,5,4,3,0,0,dissatisfied
63608,Male,Loyal Customer,49,Business travel,Business,1440,2,5,5,5,2,3,3,2,2,2,2,4,2,1,14,5,dissatisfied
59357,Male,Loyal Customer,41,Business travel,Business,2556,4,4,4,4,4,3,4,5,5,5,5,4,5,4,0,0,satisfied
10752,Female,Loyal Customer,52,Business travel,Business,3685,3,2,2,2,4,2,2,3,3,2,3,2,3,2,0,2,dissatisfied
126293,Female,Loyal Customer,61,Personal Travel,Eco,631,3,4,3,2,5,5,4,4,4,3,4,4,4,3,0,6,dissatisfied
